10/27/18|000060512|Hamilton Downtown|OZONE-1HR|PPB|23|1|Ontario Ministry of the Environment|-999|-999|43.256100|-79.861700|124000060512
10/27/18|000060512|Hamilton Downtown|OZONE-8HR|PPB|19|8|Ontario Ministry of the Environment|18|0|43.256100|-79.861700|124000060512
10/27/18|000060512|Hamilton Downtown|PM2.5-24hr|UG/M3|6|24|Ontario Ministry of the Environment|25|0|43.256100|-79.861700|124000060512
10/27/18|000060610|Sudbury|OZONE-1HR|PPB|28|1|Ontario Ministry of the Environment|-999|-999|46.491941|-81.003105|124000060610
10/27/18|000060610|Sudbury|OZONE-8HR|PPB|26|8|Ontario Ministry of the Environment|24|0|46.491941|-81.003105|124000060610
10/27/18|000060610|Sudbury|PM2.5-24hr|UG/M3|2.9|24|Ontario Ministry of the Environment|12|0|46.491941|-81.003105|124000060610
10/27/18|000060709|Sault Ste Marie|OZONE-1HR|PPB|27|1|Ontario Ministry of the Environment|-999|-999|46.533100|-84.309400|124000060709
10/27/18|000060709|Sault Ste Marie|OZONE-8HR|PPB|24|8|Ontario Ministry of the Environment|22|0|46.533100|-84.309400|124000060709
10/27/18|000060709|Sault Ste Marie|PM2.5-24hr|UG/M3|2.9|24|Ontario Ministry of the Environment|12|0|46.533100|-84.309400|124000060709
10/27/18|000060904|London|OZONE-1HR|PPB|24|1|Ontario Ministry of the Environment|-999|-999|42.974461|-81.200858|124000060904
10/27/18|000060904|London|OZONE-8HR|PPB|22|8|Ontario Ministry of the Environment|20|0|42.974461|-81.200858|124000060904
10/27/18|000060904|London|PM2.5-24hr|UG/M3|3.9|24|Ontario Ministry of the Environment|16|0|42.974461|-81.200858|124000060904
10/27/18|000061009|Sarnia|OZONE-1HR|PPB|22|1|Ontario Ministry of the Environment|-999|-999|42.990263|-82.395341|124000061009
10/27/18|000061009|Sarnia|OZONE-8HR|PPB|19|8|Ontario Ministry of the Environment|18|0|42.990263|-82.395341|124000061009
10/27/18|000061009|Sarnia|PM2.5-24hr|UG/M3|4.4|24|Ontario Ministry of the Environment|18|0|42.990263|-82.395341|124000061009
10/27/18|000061104|Peterborough|OZONE-1HR|PPB|32|1|Ontario Ministry of the Environment|-999|-999|44.300000|-78.350000|124000061104
10/27/18|000061104|Peterborough|OZONE-8HR|PPB|29|8|Ontario Ministry of the Environment|27|0|44.300000|-78.350000|124000061104
10/27/18|000061104|Peterborough|PM2.5-24hr|UG/M3|1.7|24|Ontario Ministry of the Environment|7|0|44.300000|-78.350000|124000061104
10/27/18|000061201|Cornwall|OZONE-1HR|PPB|29|1|Ontario Ministry of the Environment|-999|-999|45.029400|-74.739400|124000061201
